"","Date","Open","High","Low","Close","Volume"
"467",2011-11-30,5.37,5.41,5.21,5.25,48126200
"468",2011-12-01,5.39,5.41,5.29,5.3,63450200
"469",2011-12-02,5.29,5.35,5.2,5.28,38678000
"470",2011-12-05,5.3,5.31,5.04,5.13,62071000
"471",2011-12-06,5.11,5.12,4.99,5.05,34479800
"472",2011-12-07,5.05,5.18,5.05,5.14,37604000
"473",2011-12-08,5.13,5.17,5.07,5.1,32392400
"474",2011-12-09,5.09,5.2,5.06,5.17,32921900
"475",2011-12-12,5.13,5.18,5.07,5.09,27273100
"476",2011-12-13,5.09,5.12,5.02,5.06,40835700
"477",2011-12-14,5.05,5.15,5.03,5.08,19665200
"478",2011-12-15,5.05,5.14,4.82,4.85,57057000
"479",2011-12-16,4.85,4.9,4.77,4.88,48005800
"480",2011-12-19,4.85,4.9,4.73,4.85,46822200
"481",2011-12-20,4.87,5.07,4.87,5.06,86530300
"482",2011-12-21,5.09,5.14,5.03,5.06,45475700
"483",2011-12-22,5.06,5.11,5.01,5.08,67427300
"484",2011-12-23,5.06,5.16,5.03,5.13,32394400
"485",2011-12-26,5.09,5.16,5.05,5.08,22382900
"486",2011-12-27,5.08,5.11,5.04,5.05,27683900
"487",2011-12-28,5.05,5.09,5.02,5.07,29105200
"488",2011-12-29,5.07,5.25,5.05,5.21,49333900
"489",2011-12-30,5.21,5.28,5.19,5.24,37183100
"490",2012-01-02,5.21,5.28,5.19,5.24,37183100
"491",2012-01-03,5.21,5.28,5.19,5.24,37183100
"492",2012-01-04,5.24,5.27,5.07,5.1,41203100
"493",2012-01-05,5.09,5.21,4.98,5.02,71868600
"494",2012-01-06,5.02,5.1,4.99,5.07,37180800
"495",2012-01-09,5.07,5.2,4.98,5.18,74252600
"496",2012-01-10,5.22,5.39,5.22,5.36,154148700
"497",2012-01-11,5.35,5.38,5.3,5.34,56555700
"498",2012-01-12,5.34,5.34,5.12,5.18,140676800
"499",2012-01-13,5.17,5.18,5,5.03,158551700
"500",2012-01-16,5.04,5.09,5,5.02,64852800
"501",2012-01-17,5.02,5.23,4.97,5.16,85743300
"502",2012-01-18,5.16,5.19,5.05,5.08,64433700
"503",2012-01-19,5.1,5.16,5.06,5.09,85591100
"504",2012-01-20,5.07,5.18,5,5.16,126053700
"505",2012-01-23,5.16,5.16,5.16,5.16,0
"506",2012-01-24,5.16,5.16,5.16,5.16,0
"507",2012-01-25,5.16,5.16,5.16,5.16,0
"508",2012-01-26,5.16,5.16,5.16,5.16,0
"509",2012-01-27,5.16,5.16,5.16,5.16,0
"510",2012-01-30,5.17,5.17,4.97,5,152754300
"511",2012-01-31,5,5.01,4.81,4.88,127790100
"512",2012-02-01,4.79,4.87,4.77,4.82,108377000
"513",2012-02-02,4.82,4.88,4.79,4.88,81442300
"514",2012-02-03,4.87,4.88,4.79,4.85,108131900
"515",2012-02-06,4.86,4.89,4.8,4.83,96449700
"516",2012-02-07,4.81,4.86,4.77,4.8,97980700
"517",2012-02-08,4.81,4.94,4.77,4.93,124111900
"518",2012-02-09,4.9,4.91,4.85,4.88,88572900
"519",2012-02-10,4.87,4.92,4.86,4.88,68263700
"520",2012-02-13,4.86,4.91,4.85,4.88,61559500
"521",2012-02-14,4.88,4.88,4.82,4.84,40970600
"522",2012-02-15,4.83,4.91,4.82,4.89,90613400
"523",2012-02-16,4.9,4.96,4.87,4.91,89851500
"524",2012-02-17,4.92,4.94,4.86,4.9,49809700
"525",2012-02-20,4.96,4.96,4.9,4.92,88469200
"526",2012-02-21,4.93,4.94,4.86,4.92,57826800
"527",2012-02-22,4.92,4.94,4.86,4.94,152596300
"528",2012-02-23,4.93,4.99,4.89,4.95,153461000
"529",2012-02-24,4.95,4.98,4.92,4.97,151997400
"530",2012-02-27,5.04,5.04,4.98,4.99,178357100
"531",2012-02-28,4.98,5.01,4.96,4.98,95543000
"532",2012-02-29,4.97,4.97,4.88,4.89,130292700
"533",2012-03-01,4.87,4.89,4.82,4.84,150939700
"534",2012-03-02,4.85,4.89,4.82,4.89,184382300
"535",2012-03-05,4.89,4.91,4.72,4.75,455346900
"536",2012-03-06,4.75,4.75,4.58,4.61,325811500
"537",2012-03-07,4.56,4.66,4.55,4.63,155078800
"538",2012-03-08,4.62,4.65,4.6,4.63,134852800
"539",2012-03-09,4.65,4.66,4.62,4.65,99670300
"540",2012-03-12,4.65,4.66,4.59,4.62,127746000
"541",2012-03-13,4.62,4.66,4.58,4.65,113342600
"542",2012-03-14,4.66,4.71,4.57,4.6,246439000
"543",2012-03-15,4.59,4.61,4.52,4.53,147147900
"544",2012-03-16,4.53,4.58,4.52,4.58,94318000
"545",2012-03-19,4.56,4.57,4.52,4.55,131465200
"546",2012-03-20,4.54,4.55,4.47,4.48,138792500
"547",2012-03-21,4.49,4.51,4.45,4.48,85490300
"548",2012-03-22,4.48,4.57,4.45,4.54,145670600
"549",2012-03-23,4.54,4.54,4.46,4.48,84698500
"550",2012-03-26,4.48,4.48,4.45,4.47,62215400
"551",2012-03-27,4.49,4.5,4.47,4.48,58605800
"552",2012-03-28,4.46,4.47,4.32,4.33,127177000
"553",2012-03-29,4.31,4.31,4.18,4.2,113207300
"554",2012-03-30,4.2,4.23,4.14,4.23,101526500
"555",2012-04-02,4.23,4.23,4.23,4.23,0
"556",2012-04-03,4.23,4.23,4.23,4.23,0
"557",2012-04-04,4.23,4.23,4.23,4.23,0
"558",2012-04-05,4.21,4.27,4.19,4.26,83995200
"559",2012-04-06,4.26,4.26,4.19,4.21,70225700
"560",2012-04-09,4.2,4.2,4.15,4.16,53167400
"561",2012-04-10,4.15,4.23,4.14,4.23,75771200
"562",2012-04-11,4.2,4.24,4.18,4.21,58395500
"563",2012-04-12,4.2,4.26,4.19,4.25,84037100
"564",2012-04-13,4.25,4.3,4.25,4.29,74495400
"565",2012-04-16,4.27,4.28,4.25,4.27,39297600
"566",2012-04-17,4.27,4.28,4.23,4.24,37419900
"567",2012-04-18,4.25,4.3,4.23,4.28,62141000
"568",2012-04-19,4.3,4.3,4.25,4.26,43842000
"569",2012-04-20,4.26,4.38,4.25,4.35,124401900
"570",2012-04-23,4.36,4.47,4.33,4.41,147830700
"571",2012-04-24,4.38,4.45,4.31,4.35,118990900
"572",2012-04-25,4.35,4.42,4.34,4.37,65825000
"573",2012-04-26,4.45,4.47,4.37,4.38,112778300
"574",2012-04-27,4.39,4.39,4.32,4.33,59508300
"575",2012-04-30,4.33,4.33,4.33,4.33,0
"576",2012-05-01,4.33,4.33,4.33,4.33,0
"577",2012-05-02,4.39,4.43,4.34,4.43,109376600
"578",2012-05-03,4.41,4.46,4.4,4.43,63170400
"579",2012-05-04,4.42,4.44,4.39,4.41,69348200
"580",2012-05-07,4.39,4.42,4.35,4.37,72937900
"581",2012-05-08,4.37,4.38,4.33,4.34,87786500
"582",2012-05-09,4.32,4.32,4.22,4.23,88279300
"583",2012-05-10,4.26,4.27,4.21,4.26,51532400
"584",2012-05-11,4.25,4.28,4.23,4.24,30765700
"585",2012-05-14,4.26,4.27,4.19,4.2,66783600
"586",2012-05-15,4.18,4.2,4.15,4.18,57087500
"587",2012-05-16,4.18,4.18,4.14,4.15,65701300
"588",2012-05-17,4.15,4.18,4.14,4.18,54175800
"589",2012-05-18,4.15,4.16,4.11,4.12,65305600
"590",2012-05-21,4.12,4.14,4.08,4.1,43473900
"591",2012-05-22,4.11,4.14,4.11,4.13,40151700
"592",2012-05-23,4.13,4.14,4.09,4.11,32115200
"593",2012-05-24,4.11,4.14,4.09,4.13,41512300
"594",2012-05-25,4.13,4.13,4.08,4.09,42404800
"595",2012-05-28,4.09,4.12,4.06,4.11,50858300
"596",2012-05-29,4.11,4.11,4.11,4.11,0
"597",2012-05-30,4.13,4.16,4.1,4.11,79985900
"598",2012-05-31,4.1,4.11,4.08,4.1,39815600
"599",2012-06-01,4.1,4.13,4.09,4.11,33261200
"600",2012-06-04,4.07,4.08,3.98,3.99,84829800
"601",2012-06-05,3.99,4.02,3.97,3.99,34580100
"602",2012-06-06,4,4.01,3.94,3.95,52757100
"603",2012-06-07,3.98,4.02,3.92,3.94,43171200
"604",2012-06-08,3.97,3.98,3.9,3.91,39959400
"605",2012-06-11,3.9,4.04,3.89,4.03,81581000
"606",2012-06-12,4.01,4.01,3.93,3.96,45366300
"607",2012-06-13,3.96,3.98,3.92,3.97,48801200
"608",2012-06-14,3.96,3.97,3.92,3.94,39509200
"609",2012-06-15,3.95,3.99,3.94,3.98,37279600
"610",2012-06-18,3.99,4,3.95,3.98,32819100
"611",2012-06-19,3.97,3.99,3.94,3.95,25807900
"612",2012-06-20,3.95,3.98,3.93,3.93,33953500
"613",2012-06-21,3.93,3.94,3.83,3.84,61386700
"614",2012-06-22,3.84,3.84,3.84,3.84,0
"615",2012-06-25,3.84,3.86,3.79,3.8,44869600
"616",2012-06-26,3.78,3.85,3.75,3.8,45099900
"617",2012-06-27,3.8,3.8,3.72,3.73,43161500
"618",2012-06-28,3.73,3.75,3.68,3.69,47801500
"619",2012-06-29,3.69,3.73,3.66,3.72,45766400
"620",2012-07-02,3.73,3.75,3.7,3.74,36820200
"621",2012-07-03,3.73,3.77,3.72,3.74,32556900
"622",2012-07-04,3.74,3.87,3.74,3.84,85353700
"623",2012-07-05,3.82,3.84,3.77,3.79,46147700
"624",2012-07-06,3.79,3.79,3.68,3.75,61482800
"625",2012-07-09,3.72,3.74,3.59,3.61,69987600
"626",2012-07-10,3.61,3.63,3.57,3.62,35898000
"627",2012-07-11,3.62,3.63,3.58,3.62,36161700
"628",2012-07-12,3.61,3.61,3.49,3.56,110052400
"629",2012-07-13,3.54,3.61,3.52,3.56,43039300
"630",2012-07-16,3.57,3.57,3.44,3.44,62352300
"631",2012-07-17,3.43,3.47,3.42,3.45,43201500
"632",2012-07-18,3.45,3.48,3.41,3.45,41527100
"633",2012-07-19,3.45,3.61,3.43,3.58,118427000
"634",2012-07-20,3.55,3.79,3.54,3.74,209650800
"635",2012-07-23,3.69,3.77,3.66,3.69,81505000
"636",2012-07-24,3.67,3.73,3.63,3.71,64717200
"637",2012-07-25,3.69,3.75,3.65,3.71,69049400
"638",2012-07-26,3.72,3.8,3.69,3.7,84041800
"639",2012-07-27,3.72,3.76,3.7,3.72,53037300
"640",2012-07-30,3.73,3.75,3.64,3.65,47546200
"641",2012-07-31,3.65,3.69,3.56,3.56,60516700
"642",2012-08-01,3.58,3.63,3.55,3.56,51754900
"643",2012-08-02,3.56,3.59,3.53,3.57,32715200
"644",2012-08-03,3.57,3.63,3.56,3.62,34454800
"645",2012-08-06,3.62,3.74,3.61,3.72,63059100
"646",2012-08-07,3.74,3.77,3.7,3.73,43321500
"647",2012-08-08,3.73,3.76,3.71,3.72,35884800
"648",2012-08-09,3.72,3.76,3.7,3.75,38076100
"649",2012-08-10,3.75,3.76,3.7,3.71,33950800
"650",2012-08-13,3.7,3.76,3.68,3.7,44392500
"651",2012-08-14,3.7,3.73,3.67,3.71,33840300
"652",2012-08-15,3.71,3.72,3.65,3.66,28299100
"653",2012-08-16,3.66,3.67,3.63,3.64,21267500
"654",2012-08-17,3.65,3.71,3.65,3.69,38176800
"655",2012-08-20,3.7,3.79,3.68,3.77,101411400
"656",2012-08-21,3.79,3.86,3.78,3.84,88804300
"657",2012-08-22,3.85,3.86,3.8,3.82,45275000
"658",2012-08-23,3.82,3.9,3.8,3.89,67364700
"659",2012-08-24,3.93,3.94,3.86,3.9,98731800
"660",2012-08-27,3.87,3.88,3.76,3.77,70017900
"661",2012-08-28,3.77,3.91,3.72,3.86,92446900
"662",2012-08-29,3.84,3.92,3.82,3.86,63371000
"663",2012-08-30,3.85,3.87,3.78,3.85,50499100
"664",2012-08-31,3.84,3.85,3.77,3.78,52133900
"665",2012-09-03,3.77,3.84,3.77,3.8,5.6e+07
"666",2012-09-04,3.8,3.82,3.73,3.75,44754700
"667",2012-09-05,3.75,3.83,3.74,3.79,41954100
"668",2012-09-06,3.78,3.83,3.76,3.79,30649500
"669",2012-09-07,3.82,3.93,3.78,3.86,156007200
"670",2012-09-10,3.87,3.87,3.82,3.84,84147000
"671",2012-09-11,3.83,3.84,3.75,3.77,91371400
"672",2012-09-12,3.79,3.8,3.72,3.75,70860700
"673",2012-09-13,3.76,3.81,3.75,3.75,82955600
"674",2012-09-14,3.79,3.81,3.77,3.79,66695500
"675",2012-09-17,3.79,3.79,3.7,3.71,55180000
"676",2012-09-18,3.7,3.7,3.59,3.61,61045500
"677",2012-09-19,3.6,3.65,3.59,3.61,39577900
"678",2012-09-20,3.63,3.63,3.5,3.51,61702500
"679",2012-09-21,3.52,3.55,3.5,3.51,36287500
"680",2012-09-24,3.52,3.54,3.46,3.53,45890500
"681",2012-09-25,3.54,3.55,3.51,3.54,29668900
"682",2012-09-26,3.54,3.58,3.52,3.53,29657200
"683",2012-09-27,3.53,3.67,3.51,3.65,112540600
"684",2012-09-28,3.62,3.72,3.6,3.69,94091000
"685",2012-10-01,3.69,3.69,3.69,3.69,0
"686",2012-10-02,3.69,3.69,3.69,3.69,0
"687",2012-10-03,3.69,3.69,3.69,3.69,0
"688",2012-10-04,3.69,3.69,3.69,3.69,0
"689",2012-10-05,3.69,3.69,3.69,3.69,0
"690",2012-10-08,3.7,3.71,3.6,3.62,47283400
"691",2012-10-09,3.63,3.7,3.63,3.68,50801900
"692",2012-10-10,3.68,3.72,3.66,3.69,46366600
"693",2012-10-11,3.68,3.68,3.64,3.66,28868100
"694",2012-10-12,3.67,3.72,3.66,3.7,38260400
"695",2012-10-15,3.7,3.7,3.63,3.65,24049100
"696",2012-10-16,3.65,3.68,3.63,3.64,44296400
"697",2012-10-17,3.65,3.66,3.6,3.62,34061600
"698",2012-10-18,3.63,3.71,3.62,3.69,55590800
"699",2012-10-19,3.68,3.7,3.66,3.7,34698600
"700",2012-10-22,3.67,3.71,3.64,3.69,51369900
"701",2012-10-23,3.69,3.71,3.65,3.67,42976500
"702",2012-10-24,3.66,3.69,3.65,3.68,30178300
"703",2012-10-25,3.68,3.79,3.66,3.74,115891900
"704",2012-10-26,3.71,3.74,3.58,3.61,98913600
"705",2012-10-29,3.61,3.62,3.57,3.61,32823500
"706",2012-10-30,3.6,3.61,3.54,3.56,49058300
"707",2012-10-31,3.56,3.57,3.52,3.55,28849500
"708",2012-11-01,3.55,3.62,3.55,3.61,59632800
"709",2012-11-02,3.6,3.62,3.57,3.61,43307700
"710",2012-11-05,3.6,3.66,3.58,3.65,52379800
"711",2012-11-06,3.64,3.65,3.59,3.64,47747700
"712",2012-11-07,3.63,3.64,3.58,3.61,25870100
"713",2012-11-08,3.59,3.6,3.52,3.53,42202300
"714",2012-11-09,3.53,3.54,3.43,3.46,71940700
"715",2012-11-12,3.46,3.48,3.44,3.46,83083400
"716",2012-11-13,3.46,3.46,3.39,3.4,51852700
"717",2012-11-14,3.41,3.43,3.38,3.41,40133300
"718",2012-11-15,3.39,3.4,3.33,3.34,44501000
"719",2012-11-16,3.33,3.34,3.26,3.29,64682600
"720",2012-11-19,3.28,3.28,3.17,3.22,95652100
"721",2012-11-20,3.23,3.23,3.19,3.2,40022900
"722",2012-11-21,3.2,3.24,3.18,3.24,51590500
"723",2012-11-22,3.23,3.27,3.22,3.25,35956200
"724",2012-11-23,3.26,3.28,3.22,3.25,44377700
"725",2012-11-26,3.24,3.25,3.2,3.21,27173000
"726",2012-11-27,3.21,3.27,3.2,3.23,50593700
"727",2012-11-28,3.21,3.23,3.16,3.17,42204100
"728",2012-11-29,3.18,3.2,3.15,3.16,38666300
"729",2012-11-30,3.16,3.19,3.15,3.17,52191200
"730",2012-12-03,3.18,3.25,3.18,3.24,75027800
"731",2012-12-04,3.24,3.28,3.22,3.28,46090500
"732",2012-12-05,3.28,3.38,3.25,3.35,88428100
"733",2012-12-06,3.34,3.37,3.32,3.33,46621400
"734",2012-12-07,3.33,3.37,3.31,3.36,67399500
"735",2012-12-10,3.36,3.39,3.33,3.36,90159500
"736",2012-12-11,3.35,3.36,3.31,3.32,60533200
"737",2012-12-12,3.32,3.33,3.3,3.33,44735000
"738",2012-12-13,3.31,3.33,3.3,3.31,31184200
"739",2012-12-14,3.32,3.45,3.31,3.43,125836200
"740",2012-12-17,3.46,3.49,3.37,3.42,154875100
"741",2012-12-18,3.4,3.44,3.37,3.39,97049900
"742",2012-12-19,3.4,3.41,3.36,3.38,77414700
"743",2012-12-20,3.38,3.43,3.37,3.4,97356200
"744",2012-12-21,3.4,3.44,3.38,3.39,86432300
"745",2012-12-24,3.39,3.42,3.38,3.39,38591600
"746",2012-12-25,3.4,3.51,3.38,3.49,135005900
"747",2012-12-26,3.48,3.5,3.45,3.48,64865100
"748",2012-12-27,3.49,3.5,3.44,3.45,99659200
"749",2012-12-28,3.46,3.47,3.42,3.47,86942000
"750",2012-12-31,3.47,3.52,3.44,3.5,126831100
"751",2013-01-01,3.5,3.5,3.5,3.5,0
"752",2013-01-02,3.5,3.5,3.5,3.5,0
"753",2013-01-03,3.5,3.5,3.5,3.5,0
"754",2013-01-04,3.53,3.54,3.47,3.49,128981500
"755",2013-01-07,3.49,3.53,3.48,3.51,59405300
"756",2013-01-08,3.5,3.51,3.47,3.5,74951000
"757",2013-01-09,3.49,3.62,3.47,3.57,162779500
"758",2013-01-10,3.55,3.6,3.52,3.55,102539000
"759",2013-01-11,3.54,3.56,3.44,3.47,111233300
"760",2013-01-14,3.46,3.55,3.45,3.53,106103200
"761",2013-01-15,3.54,3.58,3.52,3.56,113073700
"762",2013-01-16,3.56,3.58,3.5,3.53,102092200
"763",2013-01-17,3.53,3.57,3.51,3.54,63500900
"764",2013-01-18,3.54,3.59,3.52,3.59,107275700
"765",2013-01-21,3.57,3.59,3.54,3.56,108725900
"766",2013-01-22,3.56,3.56,3.48,3.5,129381900
"767",2013-01-23,3.49,3.51,3.48,3.5,58131400
"768",2013-01-24,3.5,3.54,3.46,3.48,97455400
"769",2013-01-25,3.47,3.48,3.44,3.46,58614600
"770",2013-01-28,3.46,3.51,3.45,3.5,75709700
"771",2013-01-29,3.5,3.51,3.48,3.5,87656900
"772",2013-01-30,3.5,3.56,3.48,3.55,153576900
"773",2013-01-31,3.6,3.65,3.6,3.6,237141200
"774",2013-02-01,3.6,3.65,3.57,3.64,133602700
"775",2013-02-04,3.65,3.82,3.6,3.79,275443600
"776",2013-02-05,3.75,3.81,3.72,3.78,163746600
"777",2013-02-06,3.78,3.79,3.72,3.72,137640500
"778",2013-02-07,3.74,3.78,3.71,3.72,126679700
"779",2013-02-08,3.74,3.77,3.72,3.74,90494900
"780",2013-02-11,3.74,3.74,3.74,3.74,0
"781",2013-02-12,3.74,3.74,3.74,3.74,0
"782",2013-02-13,3.74,3.74,3.74,3.74,0
"783",2013-02-14,3.74,3.74,3.74,3.74,0
"784",2013-02-15,3.74,3.74,3.74,3.74,0
"785",2013-02-18,3.74,3.75,3.68,3.69,98944700
"786",2013-02-19,3.69,3.7,3.61,3.63,86831400
"787",2013-02-20,3.63,3.65,3.61,3.65,57569700
"788",2013-02-21,3.63,3.63,3.53,3.57,107837400
"789",2013-02-22,3.57,3.58,3.53,3.54,56838900
"790",2013-02-25,3.54,3.59,3.54,3.56,44374300
"791",2013-02-26,3.54,3.55,3.48,3.49,82826000
"792",2013-02-27,3.49,3.52,3.48,3.52,61197200
"793",2013-02-28,3.51,3.57,3.5,3.56,70670300
"794",2013-03-01,3.56,3.57,3.5,3.53,80499700
"795",2013-03-04,3.51,3.54,3.44,3.45,101420200
"796",2013-03-05,3.46,3.48,3.43,3.47,68776500
"797",2013-03-06,3.48,3.58,3.46,3.55,99070600
"798",2013-03-07,3.55,3.55,3.48,3.5,88490100
"799",2013-03-08,3.5,3.53,3.47,3.48,51934500
"800",2013-03-11,3.49,3.49,3.45,3.45,44663300
"801",2013-03-12,3.46,3.49,3.41,3.43,72563300
"802",2013-03-13,3.43,3.44,3.35,3.37,69340500
"803",2013-03-14,3.36,3.39,3.35,3.37,39928000
"804",2013-03-15,3.37,3.42,3.33,3.41,91804100
"805",2013-03-18,3.39,3.4,3.34,3.35,50893300
"806",2013-03-19,3.36,3.37,3.33,3.37,59407000
"807",2013-03-20,3.36,3.43,3.36,3.42,79082100
"808",2013-03-21,3.44,3.45,3.42,3.44,55542800
"809",2013-03-22,3.49,3.57,3.47,3.48,154395700
"810",2013-03-25,3.5,3.54,3.48,3.52,83951100
"811",2013-03-26,3.52,3.64,3.51,3.61,205137600
"812",2013-03-27,3.64,3.65,3.56,3.58,97702900
"813",2013-03-28,3.55,3.58,3.5,3.52,103300800
"814",2013-03-29,3.52,3.58,3.51,3.53,67127500
"815",2013-04-01,3.52,3.59,3.51,3.57,65111600
"816",2013-04-02,3.57,3.63,3.55,3.58,83305800
"817",2013-04-03,3.58,3.68,3.57,3.66,184791700
"818",2013-04-04,3.66,3.66,3.66,3.66,0
"819",2013-04-05,3.66,3.66,3.66,3.66,0
"820",2013-04-08,3.6,3.64,3.58,3.61,96848400
"821",2013-04-09,3.63,3.64,3.57,3.59,72918600
"822",2013-04-10,3.59,3.61,3.53,3.58,56952400
"823",2013-04-11,3.59,3.61,3.51,3.52,57792500
"824",2013-04-12,3.51,3.53,3.47,3.49,52812800
"825",2013-04-15,3.48,3.51,3.42,3.45,61949400
"826",2013-04-16,3.44,3.47,3.41,3.46,58231600
"827",2013-04-17,3.47,3.5,3.41,3.46,42174400
"828",2013-04-18,3.44,3.49,3.43,3.47,52956200
"829",2013-04-19,3.47,3.55,3.46,3.53,82276600
"830",2013-04-22,3.55,3.6,3.5,3.59,124196200
"831",2013-04-23,3.58,3.59,3.51,3.52,69530900
"832",2013-04-24,3.53,3.65,3.52,3.64,157492400
"833",2013-04-25,3.63,3.67,3.61,3.64,102091700
"834",2013-04-26,3.65,3.67,3.55,3.57,117328700
"835",2013-04-29,3.57,3.57,3.57,3.57,0
"836",2013-04-30,3.57,3.57,3.57,3.57,0
"837",2013-05-01,3.57,3.57,3.57,3.57,0
"838",2013-05-02,3.56,3.61,3.55,3.58,42544700
"839",2013-05-03,3.58,3.66,3.58,3.64,108630800
"840",2013-05-06,3.7,3.81,3.69,3.72,200843300
"841",2013-05-07,3.71,3.75,3.68,3.69,83781300
"842",2013-05-08,3.71,3.74,3.68,3.71,66107200
"843",2013-05-09,3.71,3.72,3.61,3.64,106378700
"844",2013-05-10,3.63,3.66,3.6,3.66,53546200
"845",2013-05-13,3.65,3.68,3.62,3.67,55233500
"846",2013-05-14,3.65,3.66,3.58,3.6,64665600
"847",2013-05-15,3.61,3.63,3.59,3.61,35334000
"848",2013-05-16,3.62,3.72,3.6,3.69,95511600
"849",2013-05-17,3.69,3.73,3.65,3.71,102830800
"850",2013-05-20,3.71,3.77,3.69,3.74,99051900
"851",2013-05-21,3.72,3.74,3.67,3.71,90666200
"852",2013-05-22,3.71,3.78,3.66,3.74,122829800
"853",2013-05-23,3.72,3.75,3.65,3.66,106366000
"854",2013-05-24,3.67,3.7,3.66,3.68,66184000
"855",2013-05-27,3.68,3.79,3.66,3.79,156517000
"856",2013-05-28,3.79,3.86,3.77,3.85,195653900
"857",2013-05-29,3.84,3.87,3.8,3.81,95326500
"858",2013-05-30,3.8,3.85,3.79,3.83,82444900
"859",2013-05-31,3.84,3.87,3.74,3.76,84097300
"860",2013-06-03,3.75,3.82,3.75,3.77,59440000
"861",2013-06-04,3.8,3.8,3.68,3.69,107207500
"862",2013-06-05,3.7,3.71,3.65,3.69,61469300
"863",2013-06-06,3.67,3.68,3.65,3.66,51170000
"864",2013-06-07,3.66,3.68,3.57,3.6,75067600
"865",2013-06-10,3.6,3.6,3.6,3.6,0
"866",2013-06-11,3.6,3.6,3.6,3.6,0
"867",2013-06-12,3.6,3.6,3.6,3.6,0
"868",2013-06-13,3.56,3.57,3.49,3.54,66317200
"869",2013-06-14,3.55,3.58,3.53,3.57,44660700
"870",2013-06-17,3.57,3.58,3.55,3.55,31294200
"871",2013-06-18,3.57,3.58,3.53,3.55,39238600
"872",2013-06-19,3.54,3.55,3.48,3.52,43564700
"873",2013-06-20,3.5,3.5,3.38,3.4,66658200
"874",2013-06-21,3.37,3.41,3.29,3.35,92024900
"875",2013-06-24,3.34,3.37,3.14,3.22,106141500
"876",2013-06-25,3.19,3.22,2.97,3.15,177142000
"877",2013-06-26,3.15,3.15,2.98,3.08,180635700
"878",2013-06-27,3.08,3.16,3.05,3.1,126948500
"879",2013-06-28,3.08,3.14,3.06,3.12,159197100
"880",2013-07-01,3.08,3.09,3.02,3.08,65433400
"881",2013-07-02,3.08,3.08,3.02,3.07,97758700
"882",2013-07-03,3.06,3.13,3.01,3.12,110460100
"883",2013-07-04,3.08,3.13,3.08,3.1,72359200
"884",2013-07-05,3.11,3.12,3.09,3.1,45976100
"885",2013-07-08,3.08,3.08,3.02,3.04,63658200
"886",2013-07-09,3.03,3.07,3.02,3.05,36774800
"887",2013-07-10,3.05,3.15,3.03,3.13,74795300
"888",2013-07-11,3.13,3.27,3.12,3.22,140460800
"889",2013-07-12,3.21,3.27,3.19,3.19,98296600
"890",2013-07-15,3.22,3.28,3.18,3.2,103574800
"891",2013-07-16,3.2,3.21,3.14,3.19,67393000
"892",2013-07-17,3.19,3.2,3.1,3.13,115755900
"893",2013-07-18,3.11,3.12,3.04,3.07,85748100
"894",2013-07-19,3.08,3.14,3.06,3.07,88686500
"895",2013-07-22,3.07,3.12,3.05,3.11,91817600
"896",2013-07-23,3.12,3.19,3.11,3.18,108717500
"897",2013-07-24,3.17,3.17,3.1,3.15,109100800
"898",2013-07-25,3.15,3.18,3.11,3.11,78173900
"899",2013-07-26,3.11,3.11,3.05,3.08,57471800
"900",2013-07-29,3.06,3.22,3.05,3.21,173405900
"901",2013-07-30,3.19,3.23,3.15,3.18,128021200
"902",2013-07-31,3.23,3.23,3.14,3.15,80529000
"903",2013-08-01,3.17,3.21,3.14,3.2,83830600
"904",2013-08-02,3.22,3.23,3.18,3.2,64886800
"905",2013-08-05,3.2,3.21,3.15,3.19,76024400
"906",2013-08-06,3.18,3.27,3.17,3.24,94981000
"907",2013-08-07,3.23,3.28,3.2,3.24,84627600
"908",2013-08-08,3.22,3.25,3.21,3.24,48103600
"909",2013-08-09,3.35,3.39,3.25,3.31,197041300
"910",2013-08-12,3.29,3.37,3.27,3.37,176529300
"911",2013-08-13,3.35,3.41,3.32,3.35,156593300
"912",2013-08-14,3.36,3.36,3.28,3.31,120391600
"913",2013-08-15,3.33,3.34,3.28,3.29,118708100
"914",2013-08-16,3.29,3.62,3.25,3.3,241834600
"915",2013-08-19,3.29,3.33,3.25,3.32,98907600
"916",2013-08-20,3.31,3.33,3.25,3.27,92395700
"917",2013-08-21,3.26,3.28,3.24,3.26,65997300
"918",2013-08-22,3.25,3.29,3.23,3.25,117066300
"919",2013-08-23,3.27,3.27,3.17,3.21,104300200
"920",2013-08-26,3.21,3.25,3.19,3.24,90560300
"921",2013-08-27,3.24,3.25,3.21,3.24,64315900
"922",2013-08-28,3.22,3.24,3.18,3.21,97065600
"923",2013-08-29,3.21,3.22,3.18,3.21,67125600
"924",2013-08-30,3.2,3.27,3.19,3.24,110820000
"925",2013-09-02,3.24,3.27,3.21,3.25,94893600
"926",2013-09-03,3.25,3.27,3.24,3.26,98165400
"927",2013-09-04,3.25,3.27,3.24,3.26,67839400
"928",2013-09-05,3.26,3.26,3.21,3.22,70187400
"929",2013-09-06,3.21,3.27,3.2,3.25,93237600
"930",2013-09-09,3.25,3.33,3.23,3.31,191148200
"931",2013-09-10,3.3,3.38,3.28,3.35,187371700
"932",2013-09-11,3.37,3.45,3.35,3.4,245841600
"933",2013-09-12,3.39,3.49,3.38,3.43,197319400
"934",2013-09-13,3.43,3.45,3.36,3.39,121103300
